"Date","Site.Name","COUNTY","meanlat","meanlong","month","year","PM2.5","Ozone"
5-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,5,35.5,62
5-03-20,"Millbrook School","Wake",35.856111,-78.574167,3,5,41.25,41
5-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,5,26,42
5-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,3,5,35,38
5-04-20,"Bryson City","Swain",35.434767,-83.442133,4,5,37.5,33.5
5-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,5,6.5,38.5
5-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,5,41,55
5-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,5,29.5,42.5
5-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,5,NA,48
5-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,5,32,40
5-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,5,46.5,55.5
5-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,5,27,43.5
5-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,5,NA,43.5
5-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,5,34.5,68.5
5-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,5,37.3333333333333,43.5
5-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,5,25,44
5-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,4,5,32,41
5-05-20,"Bryson City","Swain",35.434767,-83.442133,5,5,34.5,32.5
5-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,5,5,15,36.5
5-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,5,5,21,35.5
5-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,5,5,35.6666666666667,35.5
5-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,5,40,43
5-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,5,30.75,33
5-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,5,46,36.5
5-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,5,26,37
5-05-20,"Linville Falls","Avery",35.972347,-81.933072,5,5,42,38
5-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,5,32.5,35
5-05-20,"Millbrook School","Wake",35.856111,-78.574167,5,5,35,37.5
5-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,5,26.3333333333333,39.5
5-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,5,5,29,36.5
5-06-20,"Bryson City","Swain",35.434767,-83.442133,6,5,19.5,46
5-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,5,1.5,31
5-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,5,24,42.5
5-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,5,19.5,35.5
5-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,5,NA,48.5
5-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,5,23,45
5-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,5,31,43.5
5-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,5,18.5,34
5-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,5,NA,45.5
5-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,5,24.5,40
5-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,5,28,39
5-06-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,5,16.5,36
5-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,5,23.5,35.5
5-07-20,"Bryson City","Swain",35.434767,-83.442133,7,5,29.5,42
5-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,5,11.5,39
5-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,5,35,48.5
5-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,5,26.5,45.5
5-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,5,NA,54
5-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,5,27.3333333333333,57
5-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,5,31.5,49.5
5-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,5,33,40
5-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,5,NA,48.5
5-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,5,24.5,46
5-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,5,37.6666666666667,45
5-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,5,44,43
5-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,5,30,44
5-08-20,"Bryson City","Swain",35.434767,-83.442133,8,5,29,46
5-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,5,11,39.5
5-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,5,39,57.5
5-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,5,31.3333333333333,45
5-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,5,14,48.5
5-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,5,29.5,56.5
5-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,5,34.75,58.5
5-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,5,19.5,42.5
5-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,5,20,47.5
5-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,5,34,49
5-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,5,35.6666666666667,45
5-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,5,20,44
5-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,5,26,44.5
5-09-20,"Bryson City","Swain",35.434767,-83.442133,9,5,32,42
5-09-20,"Castle Hayne","New Hanover",34.364167,-77.838611,9,5,4,37
5-09-20,"Clemmons Middle","Forsyth",36.026,-80.342,9,5,29,53.5
5-09-20,"Durham Armory","Durham",36.0329550008979,-78.904037,9,5,19,51.5
5-09-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,5,NA,62
5-09-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,5,24,64
5-09-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,5,35.3333333333333,61.5
5-09-20,"Leggett","Edgecombe",35.988278,-77.5843,9,5,15,35.5
5-09-20,"Linville Falls","Avery",35.972347,-81.933072,9,5,NA,55.5
5-09-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,5,22,65.5
5-09-20,"Millbrook School","Wake",35.856111,-78.574167,9,5,31.5,52
5-09-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,5,16,35.5
5-09-20,"West Johnston Co.","Johnston",35.59095,-78.4622,9,5,25,46
5-10-20,"Bryson City","Swain",35.434767,-83.442133,10,5,36.5,40.5
5-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,5,10.5,45
5-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,5,41,51.5
5-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,5,30,44
5-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,5,NA,52.5
5-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,5,30.3333333333333,40.5
5-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,5,45.5,49
5-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,5,30,55
5-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,5,NA,46.5
5-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,5,18,57.5
5-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,5,41.25,50
5-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,5,28.5,54
5-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,5,45.5,50
5-11-20,"Bryson City","Swain",35.434767,-83.442133,11,5,29,34.5
5-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,5,14,53
5-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,5,37.3333333333333,44.5
5-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,5,36.6666666666667,51.5
5-11-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,5,32,56.5
5-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,5,33.25,66.5
5-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,5,43.6666666666667,41.5
5-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,5,37.5,54
5-11-20,"Linville Falls","Avery",35.972347,-81.933072,11,5,35,54
5-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,5,25,52.5
5-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,5,47,59
5-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,5,36,54.5
5-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,5,49,51
5-12-20,"Bryson City","Swain",35.434767,-83.442133,12,5,29.5,40
5-12-20,"Castle Hayne","New Hanover",34.364167,-77.838611,12,5,17.5,52
5-12-20,"Clemmons Middle","Forsyth",36.026,-80.342,12,5,39.5,55
5-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,5,33,55
5-12-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,5,NA,50
5-12-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,5,28,64.5
5-12-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,5,32.6666666666667,58.5
5-12-20,"Leggett","Edgecombe",35.988278,-77.5843,12,5,37.5,57.5
5-12-20,"Linville Falls","Avery",35.972347,-81.933072,12,5,NA,48
5-12-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,5,35,66
5-12-20,"Millbrook School","Wake",35.856111,-78.574167,12,5,46.25,55.5
5-12-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,5,36,60
5-12-20,"West Johnston Co.","Johnston",35.59095,-78.4622,12,5,40,41
6-01-20,"Bryson City","Swain",35.434767,-83.442133,1,6,31.5,47
6-01-20,"Castle Hayne","New Hanover",34.364167,-77.838611,1,6,14,47.5
6-01-20,"Clemmons Middle","Forsyth",36.026,-80.342,1,6,34.5,45
6-01-20,"Durham Armory","Durham",36.0329550008979,-78.904037,1,6,28,47
6-01-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,6,14,55.5
6-01-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,6,26,55.5
6-01-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,6,24,47.5
6-01-20,"Leggett","Edgecombe",35.988278,-77.5843,1,6,30,54
6-01-20,"Linville Falls","Avery",35.972347,-81.933072,1,6,15,46
6-01-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,6,29.5,49
6-01-20,"Millbrook School","Wake",35.856111,-78.574167,1,6,31,61.5
6-01-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,6,31.6666666666667,54.5
6-01-20,"West Johnston Co.","Johnston",35.59095,-78.4622,1,6,37.5,44.5
6-02-20,"Bryson City","Swain",35.434767,-83.442133,2,6,38.5,45
6-02-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2,6,22.5,53
6-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,6,41.3333333333333,48
6-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,6,38.3333333333333,50.5
6-02-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,6,NA,51.5
6-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,6,41.5,62
6-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,6,35,49
6-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,6,33,53.5
6-02-20,"Linville Falls","Avery",35.972347,-81.933072,2,6,NA,46.5
6-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,6,32,54.5
6-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,6,36.4,54
6-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,6,34.6666666666667,65.5
6-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,6,40.5,53.5
6-03-20,"Bryson City","Swain",35.434767,-83.442133,3,6,43,24.5
6-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,3,6,34,49
6-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,3,6,48,44.5
6-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,3,6,38,42
6-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,6,NA,50
6-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,6,30,58.5
6-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,6,35,44.5
6-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,6,33.5,41.5
6-03-20,"Linville Falls","Avery",35.972347,-81.933072,3,6,NA,46
6-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,6,35,45
6-03-20,"Millbrook School","Wake",35.856111,-78.574167,3,6,41.75,46.5
6-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,6,33,45.5
6-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,3,6,43.5,44.5
6-04-20,"Bryson City","Swain",35.434767,-83.442133,4,6,40.5,54
6-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,6,22.5,47
6-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,6,32,59.5
6-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,6,24.3333333333333,67.5
6-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,6,15,64
6-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,6,36,72
6-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,6,23,64
6-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,6,25.5,54
6-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,6,16,51.5
6-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,6,24,64
6-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,6,29.4,72
6-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,6,22.3333333333333,61
6-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,4,6,29,66
6-05-20,"Bryson City","Swain",35.434767,-83.442133,5,6,43,38.5
6-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,5,6,25.5,46
6-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,5,6,40.5,48.5
6-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,5,6,46.3333333333333,49
6-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,6,NA,64
6-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,6,46.8,69
6-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,6,38.5,52
6-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,6,46,47
6-05-20,"Linville Falls","Avery",35.972347,-81.933072,5,6,NA,41
6-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,6,39,66.5
6-05-20,"Millbrook School","Wake",35.856111,-78.574167,5,6,46,62
6-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,6,40,47.5
6-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,5,6,45.5,49.5
6-06-20,"Bryson City","Swain",35.434767,-83.442133,6,6,34.5,41
6-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,6,24,57
6-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,6,48.5,56
6-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,6,49,52.5
6-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,6,NA,58
6-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,6,39.25,56.5
6-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,6,44.5,58.5
6-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,6,47.5,53
6-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,6,NA,54
6-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,6,46,69
6-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,6,49,65
6-06-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,6,48.5,69
6-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,6,50.5,67
6-07-20,"Bryson City","Swain",35.434767,-83.442133,7,6,27,42.5
6-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,6,40,46.5
6-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,6,38.5,54
6-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,6,40.3333333333333,36.5
6-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,6,35,42.5
6-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,6,41,47
6-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,6,35.75,56.5
6-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,6,43,37
6-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,6,33,34
6-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,6,35.5,49.5
6-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,6,47.2,44.5
6-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,6,38,43.5
6-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,6,49,41
6-08-20,"Bryson City","Swain",35.434767,-83.442133,8,6,19,36
6-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,6,10.5,39.5
6-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,6,30.3333333333333,60
6-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,6,31,63
6-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,6,NA,51.5
6-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,6,30.25,60.5
6-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,6,27,67
6-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,6,40,44.5
6-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,6,NA,40.5
6-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,6,32.5,51.5
6-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,6,37.6,53
6-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,6,37.6666666666667,41
6-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,6,41,44.5
6-09-20,"Bryson City","Swain",35.434767,-83.442133,9,6,10,33
6-09-20,"Castle Hayne","New Hanover",34.364167,-77.838611,9,6,4,31
6-09-20,"Clemmons Middle","Forsyth",36.026,-80.342,9,6,41.5,42.5
6-09-20,"Durham Armory","Durham",36.0329550008979,-78.904037,9,6,31,47
6-09-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,6,NA,46
6-09-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,6,NA,41
6-09-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,6,36,44.5
6-09-20,"Leggett","Edgecombe",35.988278,-77.5843,9,6,28,34.5
6-09-20,"Linville Falls","Avery",35.972347,-81.933072,9,6,NA,37
6-09-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,6,34,39.5
6-09-20,"Millbrook School","Wake",35.856111,-78.574167,9,6,35.5,37
6-09-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,6,25,32
6-09-20,"West Johnston Co.","Johnston",35.59095,-78.4622,9,6,30.5,34.5
6-10-20,"Bryson City","Swain",35.434767,-83.442133,10,6,18,33.5
6-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,6,4.5,33
6-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,6,42.5,49.5
6-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,6,28.6666666666667,38
6-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,6,37,44.5
6-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,6,44,42
6-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,6,41,49.5
6-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,6,28.5,35.5
6-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,6,39,38
6-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,6,31,55.5
6-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,6,35.6,38
6-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,6,19.3333333333333,33
6-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,6,35,36
6-11-20,"Bryson City","Swain",35.434767,-83.442133,11,6,22,39.5
6-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,6,22.5,36.5
6-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,6,34.5,42.5
6-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,6,20.6666666666667,36
6-11-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,6,NA,44
6-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,6,21,57
6-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,6,31.5,43
6-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,6,26,36.5
6-11-20,"Linville Falls","Avery",35.972347,-81.933072,11,6,NA,36.5
6-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,6,25,40
6-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,6,30.2,38
6-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,6,23,42
6-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,6,29.5,38.5
6-12-20,"Bryson City","Swain",35.434767,-83.442133,12,6,31,34.5
6-12-20,"Castle Hayne","New Hanover",34.364167,-77.838611,12,6,11.5,32.5
6-12-20,"Clemmons Middle","Forsyth",36.026,-80.342,12,6,31.5,34.5
6-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,6,23,32.5
6-12-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,6,NA,44
6-12-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,6,23.6666666666667,33
6-12-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,6,27.5,36
6-12-20,"Leggett","Edgecombe",35.988278,-77.5843,12,6,22,33.5
6-12-20,"Linville Falls","Avery",35.972347,-81.933072,12,6,NA,37
6-12-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,6,22.5,33.5
6-12-20,"Millbrook School","Wake",35.856111,-78.574167,12,6,27.5,33
6-12-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,6,23.5,34.5
6-12-20,"West Johnston Co.","Johnston",35.59095,-78.4622,12,6,26.5,34.5
7-01-20,"Bryson City","Swain",35.434767,-83.442133,1,7,45,34.5
7-01-20,"Castle Hayne","New Hanover",34.364167,-77.838611,1,7,25,40
7-01-20,"Clemmons Middle","Forsyth",36.026,-80.342,1,7,40,42.5
7-01-20,"Durham Armory","Durham",36.0329550008979,-78.904037,1,7,34,45
7-01-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,7,12,40.5
7-01-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,7,35.5,56
7-01-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,7,37,44
7-01-20,"Leggett","Edgecombe",35.988278,-77.5843,1,7,35.5,43
7-01-20,"Linville Falls","Avery",35.972347,-81.933072,1,7,25,39.5
7-01-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,7,39.5,44.5
7-01-20,"Millbrook School","Wake",35.856111,-78.574167,1,7,38,44.5
7-01-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,7,34,43.5
7-01-20,"West Johnston Co.","Johnston",35.59095,-78.4622,1,7,38,44.5
7-02-20,"Bryson City","Swain",35.434767,-83.442133,2,7,32,34
7-02-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2,7,21,39.5
7-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,7,35.6666666666667,42
7-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,7,37.3333333333333,48.5
7-02-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,7,NA,38.5
7-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,7,46,81.5
7-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,7,34,45.5
7-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,7,43.5,53
7-02-20,"Linville Falls","Avery",35.972347,-81.933072,2,7,NA,31.5
7-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,7,32.5,57
7-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,7,46,62.5
7-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,7,36.5,54
7-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,7,52.5,48.5
7-03-20,"Bryson City","Swain",35.434767,-83.442133,3,7,27,32.5
7-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,3,7,35.5,43
7-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,3,7,47,50.5
7-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,3,7,39.5,52.5
7-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,7,NA,44.5
7-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,7,45.6666666666667,69.5
7-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,7,41,54
7-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,7,45.5,45.5
7-03-20,"Linville Falls","Avery",35.972347,-81.933072,3,7,NA,36
7-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,7,41.5,46.5
7-03-20,"Millbrook School","Wake",35.856111,-78.574167,3,7,47,55.5
7-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,7,46.5,49.5
7-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,3,7,49,65.5
7-04-20,"Bryson City","Swain",35.434767,-83.442133,4,7,43,36.5
7-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,7,14,35
7-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,7,47.5,42
7-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,7,50,33.5
7-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,7,45,40.5
7-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,7,54.75,40
7-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,7,52.6666666666667,42
7-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,7,38,37
7-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,7,43,37
7-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,7,41,36
7-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,7,47.8,38.5
